fpr,tpr,_exp_1
0.0,0.0,1.7763652
0.0,0.0006825938566552901,0.77636516
0.0,0.0061433447098976105,0.7763265
0.0006825938566552901,0.0061433447098976105,0.7763196
0.0006825938566552901,0.008873720136518772,0.77630144
0.0013651877133105802,0.008873720136518772,0.7762952
0.0013651877133105802,0.012286689419795221,0.77627575
0.0013651877133105802,0.013651877133105802,0.77625245
0.0027303754266211604,0.013651877133105802,0.77623147
0.0027303754266211604,0.015699658703071672,0.77621704
0.004095563139931741,0.015699658703071672,0.77617204
0.004095563139931741,0.020477815699658702,0.7761375
0.00477815699658703,0.020477815699658702,0.77612734
0.00477815699658703,0.023890784982935155,0.7760834
0.0061433447098976105,0.023890784982935155,0.77606046
0.0061433447098976105,0.031399317406143344,0.7759597
0.006825938566552901,0.031399317406143344,0.77595943
0.006825938566552901,0.032764505119453925,0.7759225
0.007508532423208191,0.032764505119453925,0.77592075
0.007508532423208191,0.03822525597269624,0.77586937
0.008873720136518772,0.03822525597269624,0.7758532
0.008873720136518772,0.04641638225255973,0.77572316
0.00955631399317406,0.04641638225255973,0.77565974
0.00955631399317406,0.04778156996587031,0.7756567
0.010238907849829351,0.04778156996587031,0.7756494
0.010238907849829351,0.05187713310580205,0.7755924
0.011604095563139932,0.05187713310580205,0.7755814
0.011604095563139932,0.05665529010238908,0.7755342
0.012969283276450512,0.05665529010238908,0.77551174
0.012969283276450512,0.05733788395904437,0.7755024
0.013651877133105802,0.05733788395904437,0.77549845
0.013651877133105802,0.06143344709897611,0.7754188
0.014334470989761093,0.06143344709897611,0.77541304
0.014334470989761093,0.06689419795221843,0.77530366
0.015017064846416382,0.06689419795221843,0.77530277
0.015017064846416382,0.07167235494880546,0.77526087
0.015699658703071672,0.07167235494880546,0.77525806
0.015699658703071672,0.08054607508532423,0.7750852
0.016382252559726963,0.08054607508532423,0.77508163
0.016382252559726963,0.08122866894197953,0.77507365
0.017064846416382253,0.08122866894197953,0.77504337
0.017064846416382253,0.08327645051194539,0.7750014
0.017747440273037544,0.08327645051194539,0.77496237
0.017747440273037544,0.08395904436860069,0.7749272
0.018430034129692834,0.08395904436860069,0.7749173
0.018430034129692834,0.08737201365187713,0.77472734
0.019795221843003412,0.08737201365187713,0.77464324
0.019795221843003412,0.08873720136518772,0.7746127
0.020477815699658702,0.08873720136518772,0.77457535
0.020477815699658702,0.09761092150170649,0.77442676
0.021160409556313993,0.09761092150170649,0.7744237
0.021160409556313993,0.09829351535836177,0.77441823
0.021843003412969283,0.09829351535836177,0.77441156
0.021843003412969283,0.09897610921501707,0.77440184
0.023208191126279865,0.09897610921501707,0.7743493
0.023208191126279865,0.09965870307167235,0.7743286
0.023890784982935155,0.09965870307167235,0.7743208
0.023890784982935155,0.10307167235494881,0.77427053
0.024573378839590442,0.10307167235494881,0.77426577
0.024573378839590442,0.11399317406143344,0.7739539
0.025255972696245733,0.11399317406143344,0.7739535
0.025255972696245733,0.11535836177474403,0.77386683
0.025938566552901023,0.11535836177474403,0.7738359
0.025938566552901023,0.11945392491467577,0.77372235
0.026621160409556314,0.11945392491467577,0.7737045
0.026621160409556314,0.12286689419795221,0.773677
0.027303754266211604,0.12286689419795221,0.7736674
0.027303754266211604,0.12559726962457338,0.7735513
0.027986348122866895,0.12559726962457338,0.7735457
0.027986348122866895,0.13447098976109215,0.7732726
0.028668941979522185,0.13447098976109215,0.7732576
0.028668941979522185,0.1392491467576792,0.77308816
0.029351535836177476,0.1392491467576792,0.77308124
0.029351535836177476,0.1453924914675768,0.7728751
0.030034129692832763,0.1453924914675768,0.77287275
0.030034129692832763,0.14607508532423208,0.77287203
0.030716723549488054,0.14607508532423208,0.77284366
0.030716723549488054,0.1515358361774744,0.77277255
0.031399317406143344,0.1515358361774744,0.7727691
0.031399317406143344,0.15699658703071673,0.77260756
0.032081911262798635,0.15699658703071673,0.77256584
0.032081911262798635,0.1590443686006826,0.77247494
0.032764505119453925,0.1590443686006826,0.77246314
0.032764505119453925,0.16040955631399317,0.77233505
0.033447098976109216,0.16040955631399317,0.77229625
0.033447098976109216,0.17133105802047782,0.771888
0.034129692832764506,0.17133105802047782,0.7718559
0.034129692832764506,0.17406143344709898,0.7717737
0.03549488054607509,0.17406143344709898,0.77171004
0.03549488054607509,0.1781569965870307,0.7715845
0.03617747440273038,0.1781569965870307,0.771577
0.03617747440273038,0.18361774744027304,0.7714003
0.03686006825938567,0.18361774744027304,0.7713994
0.03686006825938567,0.18430034129692832,0.7713745
0.03754266211604096,0.18430034129692832,0.77133375
0.03754266211604096,0.18703071672354948,0.77120215
0.040273037542662114,0.18703071672354948,0.7710924
0.040273037542662114,0.18839590443686008,0.77103794
0.040955631399317405,0.18839590443686008,0.7709916
0.040955631399317405,0.19044368600682593,0.7708341
0.041638225255972695,0.19044368600682593,0.77079266
0.041638225255972695,0.19385665529010238,0.7706079
0.042320819112627986,0.19385665529010238,0.7705882
0.042320819112627986,0.2,0.7702565
0.043003412969283276,0.2,0.7702311
0.043003412969283276,0.20409556313993174,0.7699569
0.04368600682593857,0.20409556313993174,0.7699485
0.04368600682593857,0.20477815699658702,0.76992613
0.04436860068259386,0.20477815699658702,0.76988345
0.04436860068259386,0.2129692832764505,0.7693921
0.04505119453924915,0.2129692832764505,0.7693739
0.04505119453924915,0.21843003412969283,0.7687088
0.04573378839590444,0.21843003412969283,0.76864725
0.04573378839590444,0.21911262798634812,0.76856214
0.04641638225255973,0.21911262798634812,0.7685321
0.04641638225255973,0.22184300341296928,0.76844376
0.04709897610921502,0.22184300341296928,0.76843137
0.04709897610921502,0.2279863481228669,0.768112
0.04778156996587031,0.2279863481228669,0.7681102
0.04778156996587031,0.23071672354948805,0.76799554
0.049146757679180884,0.23071672354948805,0.7679388
0.049146757679180884,0.23208191126279865,0.76782864
0.049829351535836175,0.23208191126279865,0.7677466
0.049829351535836175,0.23276450511945393,0.7676756
0.050511945392491465,0.23276450511945393,0.767554
0.050511945392491465,0.2341296928327645,0.7674132
0.05187713310580205,0.2341296928327645,0.76736873
0.05187713310580205,0.23617747440273038,0.76727784
0.05255972696245734,0.23617747440273038,0.76717395
0.05255972696245734,0.23754266211604094,0.7671043
0.05324232081911263,0.23754266211604094,0.76707375
0.05324232081911263,0.24573378839590443,0.76645815
0.05460750853242321,0.24573378839590443,0.7664255
0.05460750853242321,0.24641638225255974,0.7663336
0.0552901023890785,0.24641638225255974,0.7663281
0.0552901023890785,0.2525597269624573,0.7658749
0.05597269624573379,0.2525597269624573,0.76580155
0.05597269624573379,0.25392491467576794,0.76565206
0.05665529010238908,0.25392491467576794,0.76563287
0.05665529010238908,0.25802047781569964,0.7654862
0.05733788395904437,0.25802047781569964,0.7654278
0.05733788395904437,0.2600682593856655,0.765138
0.059385665529010236,0.2600682593856655,0.76503235
0.059385665529010236,0.2641638225255973,0.7647496
0.06143344709897611,0.2641638225255973,0.76461524
0.06143344709897611,0.27098976109215017,0.7639038
0.06279863481228669,0.27098976109215017,0.76379573
0.06279863481228669,0.2771331058020478,0.7632871
0.06484641638225255,0.2771331058020478,0.76324016
0.06484641638225255,0.2784982935153584,0.76311696
0.06552901023890785,0.2784982935153584,0.762993
0.06552901023890785,0.27986348122866894,0.76294726
0.06621160409556313,0.27986348122866894,0.7628106
0.06621160409556313,0.28054607508532425,0.7628089
0.06689419795221843,0.28054607508532425,0.76280236
0.06689419795221843,0.2819112627986348,0.76270545
0.06825938566552901,0.2819112627986348,0.762401
0.06825938566552901,0.2880546075085324,0.76191235
0.0689419795221843,0.2880546075085324,0.7619005
0.0689419795221843,0.289419795221843,0.7618138
0.0696245733788396,0.289419795221843,0.7617149
0.0696245733788396,0.2907849829351536,0.76162404
0.07167235494880546,0.2907849829351536,0.7613594
0.07167235494880546,0.2935153583617747,0.7611435
0.07235494880546076,0.2935153583617747,0.76094395
0.07235494880546076,0.2982935153583618,0.76066166
0.07303754266211604,0.2982935153583618,0.7606231
0.07303754266211604,0.30102389078498293,0.7602746
0.07372013651877134,0.30102389078498293,0.76026917
0.07372013651877134,0.3030716723549488,0.75974643
0.07440273037542662,0.3030716723549488,0.7596713
0.07440273037542662,0.3044368600682594,0.75964224
0.07508532423208192,0.3044368600682594,0.75954854
0.07508532423208192,0.30716723549488056,0.7593559
0.0757679180887372,0.30716723549488056,0.75921243
0.0757679180887372,0.315358361774744,0.7586811
0.07645051194539249,0.315358361774744,0.7586675
0.07645051194539249,0.31604095563139933,0.758558
0.07713310580204778,0.31604095563139933,0.7584349
0.07713310580204778,0.326962457337884,0.75756204
0.07849829351535836,0.326962457337884,0.75730824
0.07849829351535836,0.3337883959044369,0.7568952
0.07918088737201365,0.3337883959044369,0.75678885
0.07918088737201365,0.33583617747440275,0.7567106
0.07986348122866894,0.33583617747440275,0.7566613
0.07986348122866894,0.3385665529010239,0.75614077
0.08054607508532423,0.3385665529010239,0.7558191
0.08054607508532423,0.34061433447098977,0.7556336
0.08191126279863481,0.34061433447098977,0.7556079
0.08191126279863481,0.3412969283276451,0.7556063
0.08259385665529011,0.3412969283276451,0.75557595
0.08259385665529011,0.3440273037542662,0.75517416
0.08395904436860069,0.3440273037542662,0.7550653
0.08395904436860069,0.34948805460750854,0.7540242
0.08464163822525597,0.34948805460750854,0.7537066
0.08464163822525597,0.3508532423208191,0.7533735
0.08532423208191127,0.3508532423208191,0.7533715
0.08532423208191127,0.35221843003412967,0.75323856
0.08668941979522184,0.35221843003412967,0.75300586
0.08668941979522184,0.352901023890785,0.752987
0.08737201365187713,0.352901023890785,0.752982
0.08737201365187713,0.3556313993174061,0.7526654
0.08805460750853242,0.3556313993174061,0.7525776
0.08805460750853242,0.3590443686006826,0.75234306
0.08873720136518772,0.3590443686006826,0.75211126
0.08873720136518772,0.3597269624573379,0.7521071
0.089419795221843,0.3597269624573379,0.7519972
0.089419795221843,0.36177474402730375,0.75178814
0.0901023890784983,0.36177474402730375,0.75170153
0.0901023890784983,0.36245733788395906,0.7509197
0.09078498293515358,0.36245733788395906,0.75079685
0.09078498293515358,0.37133105802047783,0.75018114
0.09146757679180888,0.37133105802047783,0.7501705
0.09146757679180888,0.3747440273037543,0.7499694
0.09215017064846416,0.3747440273037543,0.74993753
0.09215017064846416,0.3822525597269625,0.749748
0.09283276450511946,0.3822525597269625,0.7497468
0.09283276450511946,0.3870307167235495,0.7496434
0.09351535836177474,0.3870307167235495,0.74964076
0.09351535836177474,0.3918088737201365,0.74949443
0.09351535836177474,0.3931740614334471,0.7494857
0.09419795221843004,0.3931740614334471,0.7494806
0.09419795221843004,0.40273037542662116,0.7491386
0.09488054607508532,0.40273037542662116,0.7491308
0.09488054607508532,0.4300341296928328,0.7487745
0.10034129692832765,0.4778156996587031,0.74877346
0.10034129692832765,0.4812286689419795,0.7458072
0.10102389078498293,0.4812286689419795,0.7456515
0.10102389078498293,0.489419795221843,0.74163944
0.10307167235494881,0.489419795221843,0.7414118
0.10307167235494881,0.4907849829351536,0.7409479
0.10511945392491467,0.4907849829351536,0.7404034
0.10511945392491467,0.49146757679180886,0.74003255
0.10580204778156997,0.49146757679180886,0.7399281
0.10580204778156997,0.49215017064846417,0.73959476
0.10648464163822526,0.49215017064846417,0.739444
0.10648464163822526,0.4928327645051195,0.7391478
0.10784982935153584,0.4928327645051195,0.7389676
0.10784982935153584,0.49419795221843005,0.73891693
0.10921501706484642,0.49419795221843005,0.7384661
0.10921501706484642,0.4962457337883959,0.73699373
0.110580204778157,0.4962457337883959,0.7366176
0.110580204778157,0.5010238907849829,0.73460376
0.11126279863481228,0.5010238907849829,0.7344889
0.11126279863481228,0.5017064846416383,0.7344815
0.11399317406143344,0.5017064846416383,0.7333071
0.11399317406143344,0.5044368600682594,0.73185253
0.11535836177474403,0.5044368600682594,0.73107517
0.11535836177474403,0.5071672354948805,0.7294906
0.11604095563139932,0.5071672354948805,0.7289239
0.11604095563139932,0.5092150170648464,0.7274366
0.1167235494880546,0.5092150170648464,0.7270004
0.1167235494880546,0.5133105802047782,0.72572994
0.1174061433447099,0.5133105802047782,0.7256929
0.1174061433447099,0.5146757679180888,0.72440135
0.11808873720136519,0.5146757679180888,0.7233149
0.11808873720136519,0.515358361774744,0.7227265
0.11877133105802047,0.515358361774744,0.7227253
0.11877133105802047,0.5160409556313993,0.7225468
0.11945392491467577,0.5160409556313993,0.7224543
0.11945392491467577,0.5194539249146758,0.7202271
0.12013651877133105,0.5194539249146758,0.7200881
0.12013651877133105,0.520136518771331,0.72002035
0.12081911262798635,0.520136518771331,0.7190956
0.12081911262798635,0.5208191126279863,0.71872175
0.12150170648464163,0.5208191126279863,0.7185831
0.12150170648464163,0.5283276450511946,0.7159229
0.12354948805460751,0.5283276450511946,0.71568316
0.12354948805460751,0.5324232081911263,0.7135911
0.12491467576791809,0.5324232081911263,0.71275985
0.12491467576791809,0.5337883959044368,0.7125443
0.12559726962457338,0.5337883959044368,0.71232194
0.12559726962457338,0.5344709897610922,0.71226656
0.12627986348122866,0.5344709897610922,0.71217597
0.12627986348122866,0.5406143344709897,0.7097603
0.12696245733788397,0.5406143344709897,0.7095204
