precision,recall,threshold
0.5138547877937566,1.0,0.07984871
0.5136842105263157,0.9993174061433447,0.079995096
0.5138645138645138,0.9993174061433447,0.08002988
0.5140449438202247,0.9993174061433447,0.080030516
0.5142255005268704,0.9993174061433447,0.0800918
0.5144061841180604,0.9993174061433447,0.0801051
0.5145869947275923,0.9993174061433447,0.0803686
0.5147679324894515,0.9993174061433447,0.08066634
0.5149489975378122,0.9993174061433447,0.08081121
0.5151301900070373,0.9993174061433447,0.08090876
0.515311510031679,0.9993174061433447,0.08096877
0.5154929577464789,0.9993174061433447,0.08098111
0.5156745332863685,0.9993174061433447,0.08104757
0.5158562367864693,0.9993174061433447,0.081071764
0.5160380683820938,0.9993174061433447,0.08109043
0.5162200282087447,0.9993174061433447,0.08113034
0.5164021164021164,0.9993174061433447,0.081229486
0.5165843330980946,0.9993174061433447,0.08127006
0.5167666784327568,0.9993174061433447,0.08134947
0.5169491525423728,0.9993174061433447,0.08139572
0.5171317555634052,0.9993174061433447,0.08175433
0.5173144876325089,0.9993174061433447,0.08182229
0.5174973488865323,0.9993174061433447,0.081920594
0.5176803394625177,0.9993174061433447,0.08214716
0.5178634594977007,0.9993174061433447,0.08224651
0.5180467091295117,0.9993174061433447,0.08227971
0.5182300884955752,0.9993174061433447,0.08238234
0.5184135977337111,0.9993174061433447,0.08249817
0.5185972369819342,0.9993174061433447,0.082537636
0.518781006378455,0.9993174061433447,0.08259259
0.5189649060616802,0.9993174061433447,0.083047196
0.5191489361702127,0.9993174061433447,0.08306959
0.5193330968428521,0.9993174061433447,0.08311421
0.5195173882185947,0.9993174061433447,0.083383225
0.5197018104366348,0.9993174061433447,0.083538875
0.5198863636363636,0.9993174061433447,0.08356984
0.5200710479573712,0.9993174061433447,0.08363126
0.5202558635394456,0.9993174061433447,0.0836672
0.5204408105225737,0.9993174061433447,0.08366958
0.5206258890469416,0.9993174061433447,0.08371681
0.5208110992529349,0.9993174061433447,0.08374953
0.5209964412811388,0.9993174061433447,0.08377769
0.5211819152723389,0.9993174061433447,0.08378829
0.5213675213675214,0.9993174061433447,0.08386452
0.5215532597078731,0.9993174061433447,0.08412601
0.5217391304347826,0.9993174061433447,0.08416261
0.5219251336898396,0.9993174061433447,0.08426188
0.5221112696148359,0.9993174061433447,0.08432188
0.5219407777381377,0.9986348122866894,0.08437819
0.5221270521056388,0.9986348122866894,0.08440833
0.5223134594787576,0.9986348122866894,0.08448868
0.5225,0.9986348122866894,0.08451002
0.5226866738120758,0.9986348122866894,0.084638394
0.5228734810578985,0.9986348122866894,0.084987305
0.5230604218805863,0.9986348122866894,0.08518087
0.5232474964234621,0.9986348122866894,0.08527284
0.5234347048300537,0.9986348122866894,0.08540702
0.5236220472440944,0.9986348122866894,0.085435875
0.5238095238095238,0.9986348122866894,0.08560908
0.5239971346704871,0.9986348122866894,0.08577284
0.5241848799713364,0.9986348122866894,0.08579625
0.5243727598566308,0.9986348122866894,0.08598815
0.5245607744711366,0.9986348122866894,0.08611178
0.5247489239598279,0.9986348122866894,0.08616349
0.5249372084678866,0.9986348122866894,0.08622974
0.5251256281407035,0.9986348122866894,0.0864012
0.5253141831238779,0.9986348122866894,0.08644544
0.5255028735632183,0.9986348122866894,0.08648075
0.525691699604743,0.9986348122866894,0.08650131
0.5255212077641984,0.9979522184300341,0.08657696
0.5257101761956131,0.9979522184300341,0.08673561
0.5255395683453238,0.9972696245733789,0.08679937
0.5257286793810724,0.9972696245733789,0.08711101
0.5259179265658748,0.9972696245733789,0.08711887
0.5261073100468131,0.9972696245733789,0.087228835
0.5259365994236311,0.9965870307167235,0.08723017
0.5261261261261261,0.9965870307167235,0.0872538
0.5263157894736842,0.9965870307167235,0.08726354
0.5265055896141363,0.9965870307167235,0.08734858
0.5266955266955267,0.9965870307167235,0.08743002
0.5268856008661134,0.9965870307167235,0.08747799
0.5270758122743683,0.9965870307167235,0.08750917
0.527266161068978,0.9965870307167235,0.087565936
0.5274566473988439,0.9965870307167235,0.08777306
0.5276472714130828,0.9965870307167235,0.08792788
0.5278380332610267,0.9965870307167235,0.08793897
0.5280289330922242,0.9965870307167235,0.08819644
0.5282199710564399,0.9965870307167235,0.08825615
0.5284111473036555,0.9965870307167235,0.08832979
0.5286024619840695,0.9965870307167235,0.0883427
0.5287939152480985,0.9965870307167235,0.088560514
0.5289855072463768,0.9965870307167235,0.088816874
0.5291772381297571,0.9965870307167235,0.08882027
0.5293691080493111,0.9965870307167235,0.08911335
0.5295611171563294,0.9965870307167235,0.0892273
0.5297532656023222,0.9965870307167235,0.08936127
0.52994555353902,0.9965870307167235,0.08946058
0.5301379811183733,0.9965870307167235,0.089489035
0.5303305484925536,0.9965870307167235,0.08957001
0.5305232558139535,0.9965870307167235,0.08959025
0.5307161032351873,0.9965870307167235,0.08960522
0.5309090909090909,0.9965870307167235,0.08962014
0.5311022189887231,0.9965870307167235,0.08970473
0.5312954876273653,0.9965870307167235,0.08982154
0.531488896978522,0.9965870307167235,0.089922376
0.5316824471959214,0.9965870307167235,0.089991376
0.531511839708561,0.9959044368600682,0.09010529
0.5317055393586005,0.9959044368600682,0.09012765
0.5318993802406125,0.9959044368600682,0.09027256
0.5320933625091174,0.9959044368600682,0.090489894
0.5322874863188617,0.9959044368600682,0.090577126
0.5324817518248175,0.9959044368600682,0.09072131
0.5326761591821833,0.9959044368600682,0.09084718
0.5328707085463842,0.9959044368600682,0.0908769
0.5330654000730727,0.9959044368600682,0.09099736
0.5328947368421053,0.995221843003413,0.09099992
0.5327239488117002,0.9945392491467577,0.09110578
0.5329188002926115,0.9945392491467577,0.09137745
0.5331137943651665,0.9945392491467577,0.091420405
0.5329428989751098,0.9938566552901024,0.09148571
0.5331380446722812,0.9938566552901024,0.09159877
0.5333333333333333,0.9938566552901024,0.09166682
0.5335287651154269,0.9938566552901024,0.09169939
0.533357771260997,0.9931740614334471,0.091733836
0.5335533553355336,0.9931740614334471,0.09180385
0.5337490829053558,0.9931740614334471,0.091951035
0.5339449541284403,0.9931740614334471,0.09243877
0.5341409691629956,0.9931740614334471,0.092441976
0.5343371281674624,0.9931740614334471,0.09246619
0.5345334313005143,0.9931740614334471,0.09251329
0.5347298787210585,0.9931740614334471,0.092551604
0.5349264705882353,0.9931740614334471,0.09258557
0.5351232070614197,0.9931740614334471,0.09261861
0.5353200883002207,0.9931740614334471,0.09265525
0.5355171144644829,0.9931740614334471,0.0926628
0.5357142857142857,0.9931740614334471,0.09268887
0.5359116022099447,0.9931740614334471,0.09273074
0.5357406042741342,0.9924914675767919,0.09284262
0.535938075930704,0.9924914675767919,0.09286196
0.5361356932153393,0.9924914675767919,0.093165584
0.5359645887126522,0.9918088737201365,0.09335018
0.5361623616236162,0.9918088737201365,0.09335366
0.536360280546327,0.9918088737201365,0.09338009
0.5361890694239291,0.9911262798634812,0.09348893
0.5363871444403399,0.9911262798634812,0.09365742
0.5365853658536586,0.9911262798634812,0.09366689
0.5367837338262477,0.9911262798634812,0.093826555
0.5369822485207101,0.9911262798634812,0.093842484
0.537180910099889,0.9911262798634812,0.093885794
0.537379718726869,0.9911262798634812,0.09390573
0.537578674564976,0.9911262798634812,0.09406179
0.5377777777777778,0.9911262798634812,0.09407829
0.5379770285290848,0.9911262798634812,0.094086386
0.5378057820607858,0.990443686006826,0.09424327
0.5376344086021505,0.9897610921501706,0.094554916
0.5374629080118695,0.9890784982935154,0.0946548
0.5376623376623376,0.9890784982935154,0.09473873
0.5378619153674833,0.9890784982935154,0.094806366
0.5376903082064612,0.9883959044368601,0.09482855
0.537890044576523,0.9883959044368601,0.09501482
0.5380899293942772,0.9883959044368601,0.09508682
0.5382899628252789,0.9883959044368601,0.095115304
0.5384901450353291,0.9883959044368601,0.09515709
0.5383184523809523,0.9877133105802047,0.09522475
0.5385187941942687,0.9877133105802047,0.09523364
0.5387192851824274,0.9877133105802047,0.09525355
0.5389199255121043,0.9877133105802047,0.09554365
0.5391207153502235,0.9877133105802047,0.09560569
0.5393216548639582,0.9877133105802047,0.09570052
0.5395227442207308,0.9877133105802047,0.09573532
0.5397239835882134,0.9877133105802047,0.09574367
0.5399253731343283,0.9877133105802047,0.095823415
0.540126913027249,0.9877133105802047,0.09594992
0.5403286034353996,0.9877133105802047,0.09598959
0.5405304445274561,0.9877133105802047,0.096014895
0.5407324364723468,0.9877133105802047,0.09626601
0.5409345794392524,0.9877133105802047,0.096270725
0.5411368735976065,0.9877133105802047,0.096358545
0.5413393191170969,0.9877133105802047,0.09637077
0.5415419161676647,0.9877133105802047,0.096441664
0.5417446649195058,0.9877133105802047,0.096526146
0.5415730337078651,0.9870307167235495,0.09653129
0.5417759460472087,0.9870307167235495,0.096543096
0.5419790104947526,0.9870307167235495,0.096575625
0.5421822272215973,0.9870307167235495,0.09678705
0.5423855963990998,0.9870307167235495,0.09689601
0.5425891181988743,0.9870307167235495,0.09702782
0.5427927927927928,0.9870307167235495,0.0970449
0.5429966203529853,0.9870307167235495,0.09713574
0.5432006010518408,0.9870307167235495,0.097263716
0.5434047350620068,0.9870307167235495,0.09731225
0.543609022556391,0.9870307167235495,0.097431235
0.543813463708161,0.9870307167235495,0.09745189
0.5440180586907449,0.9870307167235495,0.097609654
0.5442228076778322,0.9870307167235495,0.097637594
0.5444277108433735,0.9870307167235495,0.09768764
0.5446327683615819,0.9870307167235495,0.09773246
0.5444611906556142,0.9863481228668942,0.09779432
0.5446664153788164,0.9863481228668942,0.09789993
0.5448717948717948,0.9863481228668942,0.097959295
0.5450773293096944,0.9863481228668942,0.09798987
0.5452830188679245,0.9863481228668942,0.0979952
0.5454888637221593,0.9863481228668942,0.097999394
0.5456948640483383,0.9863481228668942,0.09803995
0.5459010200226672,0.9863481228668942,0.098244265
0.5461073318216175,0.9863481228668942,0.098291315
0.5463137996219282,0.9863481228668942,0.09831397
0.5465204236006052,0.9863481228668942,0.09832707
0.5467272039349225,0.9863481228668942,0.09849384
0.5469341408024224,0.9863481228668942,0.09849753
0.5471412343809163,0.9863481228668942,0.098503746
0.5473484848484849,0.9863481228668942,0.0987499
0.5475558923834786,0.9863481228668942,0.0987645
0.5477634571645186,0.9863481228668942,0.09881738
0.5475919605612438,0.985665529010239,0.0989366
0.5477996965098634,0.985665529010239,0.099031754
0.5480075901328273,0.985665529010239,0.09904574
0.548215641609719,0.985665529010239,0.099224865
0.5484238511203949,0.985665529010239,0.09943108
0.5486322188449848,0.985665529010239,0.09970455
0.548840744963892,0.985665529010239,0.09972255
0.5490494296577947,0.985665529010239,0.09973552
0.5492582731076455,0.985665529010239,0.099845685
0.5494672754946728,0.985665529010239,0.09988097
0.5496764370003807,0.985665529010239,0.10000223
0.5498857578065499,0.985665529010239,0.10002994
0.5500952380952381,0.985665529010239,0.10019861
0.5503048780487805,0.985665529010239,0.10020031
0.5505146778497904,0.985665529010239,0.1002628
0.5507246376811594,0.985665529010239,0.10028566
0.5509347577260587,0.985665529010239,0.10035789
0.5511450381679389,0.985665529010239,0.10035872
0.5513554791905307,0.985665529010239,0.10041707
0.5515660809778457,0.985665529010239,0.10045696
0.5517768437141766,0.985665529010239,0.10057115
0.5519877675840978,0.985665529010239,0.10063616
0.5521988527724665,0.985665529010239,0.10063862
0.5524100994644223,0.985665529010239,0.10065563
0.5526215078453884,0.985665529010239,0.100724995
0.552833078101072,0.985665529010239,0.10072992
0.5530448104174646,0.985665529010239,0.10080862
0.5532567049808429,0.985665529010239,0.1008732
0.5534687619777693,0.985665529010239,0.10093574
0.553680981595092,0.985665529010239,0.100971274
0.5538933640199463,0.985665529010239,0.10099036
0.5541059094397545,0.985665529010239,0.101019554
0.5543186180422265,0.985665529010239,0.10113818
0.554531490015361,0.985665529010239,0.101227224
0.5547445255474452,0.985665529010239,0.10132
0.5549577248270561,0.985665529010239,0.10136411
0.5551710880430604,0.985665529010239,0.101392224
0.5553846153846154,0.985665529010239,0.101410456
0.5555983070411696,0.985665529010239,0.10142825
0.5554272517321016,0.9849829351535836,0.10150509
0.555641124374278,0.9849829351535836,0.101656795
0.5558551617873652,0.9849829351535836,0.101791486
0.5560693641618497,0.9849829351535836,0.10188677
0.556283731688512,0.9849829351535836,0.1018927
0.5564982645584265,0.9849829351535836,0.10196359
0.5567129629629629,0.9849829351535836,0.102133855
0.5569278270937862,0.9849829351535836,0.102145836
0.5571428571428572,0.9849829351535836,0.102361105
0.5573580533024334,0.9849829351535836,0.10240984
0.5575734157650696,0.9849829351535836,0.102649026
0.5577889447236181,0.9849829351535836,0.10268398
0.5580046403712297,0.9849829351535836,0.10268631
0.5582205029013539,0.9849829351535836,0.102738425
0.55843653250774,0.9849829351535836,0.102862164
0.5586527293844367,0.9849829351535836,0.10293688
0.558869093725794,0.9849829351535836,0.10301378
0.5590856257264626,0.9849829351535836,0.10309471
0.5593023255813954,0.9849829351535836,0.10316665
0.5595191934858472,0.9849829351535836,0.10320422
0.5597362296353763,0.9849829351535836,0.10327191
0.559953434225844,0.9849829351535836,0.103302985
0.5601708074534162,0.9849829351535836,0.10333501
0.5603883495145631,0.9849829351535836,0.103351906
0.5606060606060606,0.9849829351535836,0.103476346
0.5608239409249903,0.9849829351535836,0.103766516
0.5610419906687403,0.9849829351535836,0.1037802
0.5612602100350058,0.9849829351535836,0.10387718
0.5614785992217899,0.9849829351535836,0.10391959
0.5616971584274036,0.9849829351535836,0.10405658
0.5619158878504673,0.9849829351535836,0.104093924
0.5621347876899104,0.9849829351535836,0.10413996
0.5623538581449727,0.9849829351535836,0.10430504
0.5625730994152047,0.9849829351535836,0.10435356
0.5627925117004681,0.9849829351535836,0.10455522
0.5630120952009364,0.9849829351535836,0.10461825
0.563231850117096,0.9849829351535836,0.10471135
0.5634517766497462,0.9849829351535836,0.10473784
0.563671875,0.9849829351535836,0.10480256
0.5638921453692849,0.9849829351535836,0.10485002
0.5641125879593433,0.9849829351535836,0.105008595
0.5643332029722331,0.9849829351535836,0.10503552
0.5645539906103286,0.9849829351535836,0.10511859
0.5647749510763209,0.9849829351535836,0.1052049
0.5649960845732185,0.9849829351535836,0.10531913
0.5652173913043478,0.9849829351535836,0.10536741
0.5654388714733543,0.9849829351535836,0.1053814
0.5656605252842023,0.9849829351535836,0.10545357
0.5658823529411765,0.9849829351535836,0.1056061
0.5661043546488819,0.9849829351535836,0.10569627
0.5663265306122449,0.9849829351535836,0.10575947
0.5665488810365136,0.9849829351535836,0.10589028
0.5667714061272584,0.9849829351535836,0.10609976
0.5669941060903733,0.9849829351535836,0.10631295
0.5672169811320755,0.9849829351535836,0.10641897
0.5674400314589068,0.9849829351535836,0.106545754
0.567663257277734,0.9849829351535836,0.10659502
0.5678866587957497,0.9849829351535836,0.10669091
0.5681102362204724,0.9849829351535836,0.10671343
0.5683339897597479,0.9849829351535836,0.106806196
0.5685579196217494,0.9849829351535836,0.106883205
0.5687820260149783,0.9849829351535836,0.106945865
0.569006309148265,0.9849829351535836,0.10694759
0.5692307692307692,0.9849829351535836,0.107173875
0.569455406471981,0.9849829351535836,0.107212245
0.5696802210817212,0.9849829351535836,0.10729476
0.5699052132701422,0.9849829351535836,0.10769986
0.5701303832477281,0.9849829351535836,0.107779026
0.5703557312252965,0.9849829351535836,0.10804361
0.5705812574139977,0.9849829351535836,0.10820345
0.5708069620253164,0.9849829351535836,0.1083986
0.5710328452710725,0.9849829351535836,0.10850582
0.5712589073634204,0.9849829351535836,0.10866416
0.5714851485148514,0.9849829351535836,0.10867388
0.5717115689381933,0.9849829351535836,0.108717486
0.5719381688466112,0.9849829351535836,0.108796105
0.5721649484536082,0.9849829351535836,0.10885919
0.5723919079730265,0.9849829351535836,0.108896755
0.5726190476190476,0.9849829351535836,0.10892177
0.5724493846764589,0.9843003412969283,0.10901543
0.5726767275615567,0.9843003412969283,0.10902393
0.5729042510925705,0.9843003412969283,0.10904162
0.5731319554848967,0.9843003412969283,0.10923196
0.5733598409542744,0.9843003412969283,0.10935111
0.573587907716786,0.9843003412969283,0.10967174
0.5738161559888579,0.9843003412969283,0.10970617
0.5740445859872612,0.9843003412969283,0.10973706
0.5742731979291119,0.9843003412969283,0.11005707
0.5741035856573705,0.9836177474402731,0.11008883
0.5743324033479474,0.9836177474402731,0.11026199
0.5745614035087719,0.9836177474402731,0.11040203
0.574790586358197,0.9836177474402731,0.11058797
0.5750199521149242,0.9836177474402731,0.110817604
0.575249500998004,0.9836177474402731,0.11091601
0.575479233226837,0.9836177474402731,0.11092899
0.5757091490211745,0.9836177474402731,0.110994205
0.5759392486011191,0.9836177474402731,0.111017026
0.5761695321871252,0.9836177474402731,0.11104211
0.5764,0.9836177474402731,0.11113886
0.5766306522609044,0.9836177474402731,0.11123334
0.576861489191353,0.9836177474402731,0.1112977
0.5770925110132159,0.9836177474402731,0.11136707
0.577323717948718,0.9836177474402731,0.11139156
0.5775551102204409,0.9836177474402731,0.11148763
0.5777866880513232,0.9836177474402731,0.11238765
0.578018451664661,0.9836177474402731,0.11247762
0.5782504012841091,0.9836177474402731,0.11286219
0.5784825371336813,0.9836177474402731,0.112941295
0.578714859437751,0.9836177474402731,0.11294677
0.5789473684210527,0.9836177474402731,0.11297656
0.5791800643086816,0.9836177474402731,0.11322441
0.5794129473260957,0.9836177474402731,0.113303244
0.5796460176991151,0.9836177474402731,0.11343324
0.5798792756539235,0.9836177474402731,0.11356991
0.5801127214170693,0.9836177474402731,0.11360397
0.5803463552154652,0.9836177474402731,0.11365554
0.58058017727639,0.9836177474402731,0.11366913
0.580814187827489,0.9836177474402731,0.11368011
0.5810483870967742,0.9836177474402731,0.11377643
0.5812827753126261,0.9836177474402731,0.114316374
0.5815173527037933,0.9836177474402731,0.11443788
0.5813484053290271,0.9829351535836177,0.114563935
0.5815831987075929,0.9829351535836177,0.11467091
0.5814141414141414,0.9822525597269625,0.11471594
0.5812449474535166,0.9815699658703072,0.11472286
0.5814799838253134,0.9815699658703072,0.11473284
0.5817152103559871,0.9815699658703072,0.11480795
0.5819506272764063,0.9815699658703072,0.114970244
0.5821862348178137,0.9815699658703072,0.115108214
0.5824220332118266,0.9815699658703072,0.11535114
0.5826580226904376,0.9815699658703072,0.115548275
0.5828942034860154,0.9815699658703072,0.11562905
0.5831305758313058,0.9815699658703072,0.11583227
0.583367139959432,0.9815699658703072,0.11603681
0.5836038961038961,0.9815699658703072,0.11631671
0.583840844498579,0.9815699658703072,0.11634588
0.5840779853777417,0.9815699658703072,0.11645407
0.584315318976026,0.9815699658703072,0.116763495
0.5845528455284553,0.9815699658703072,0.116865575
0.5843838958926393,0.9808873720136518,0.11746611
0.5846216436126932,0.9808873720136518,0.117523365
0.5848595848595849,0.9808873720136518,0.11758408
0.5850977198697068,0.9808873720136518,0.117654845
0.585336048879837,0.9808873720136518,0.11774086
0.5855745721271394,0.9808873720136518,0.11814797
0.5858132898491643,0.9808873720136518,0.11822606
0.5860522022838499,0.9808873720136518,0.11843844
0.5862913096695227,0.9808873720136518,0.118597716
0.586530612244898,0.9808873720136518,0.11862933
0.5867701102490812,0.9808873720136518,0.118683785
0.5870098039215687,0.9808873720136518,0.11877274
0.5872496935022476,0.9808873720136518,0.118977144
0.5874897792313982,0.9808873720136518,0.11900266
0.5877300613496933,0.9808873720136518,0.11913883
0.5879705400981997,0.9808873720136518,0.11968585
0.5882112157183791,0.9808873720136518,0.11995474
0.5884520884520884,0.9808873720136518,0.120061874
0.5886931585415813,0.9808873720136518,0.120149314
0.5889344262295082,0.9808873720136518,0.12027612
0.5891758917589176,0.9808873720136518,0.12028121
0.5894175553732568,0.9808873720136518,0.120335035
0.5896594173163726,0.9808873720136518,0.120471306
0.5899014778325123,0.9808873720136518,0.12099157
0.5901437371663244,0.9808873720136518,0.12133809
0.5903861955628595,0.9808873720136518,0.12154339
0.5906288532675709,0.9808873720136518,0.1220008
