fpr,tpr,_exp_2
0.0,0.0,1.8034828
0.0,0.0006825938566552901,0.80348283
0.0006825938566552901,0.0006825938566552901,0.8034827
0.0006825938566552901,0.0013651877133105802,0.80348265
0.0006825938566552901,0.0027303754266211604,0.8034826
0.0006825938566552901,0.0034129692832764505,0.8034825
0.0013651877133105802,0.0034129692832764505,0.80348235
0.0013651877133105802,0.007508532423208191,0.8034823
0.0013651877133105802,0.008873720136518772,0.8034821
0.0020477815699658703,0.00955631399317406,0.80348206
0.0020477815699658703,0.010238907849829351,0.80348194
0.0020477815699658703,0.011604095563139932,0.8034818
0.0027303754266211604,0.012286689419795221,0.8034816
0.0027303754266211604,0.012969283276450512,0.8034815
0.0027303754266211604,0.014334470989761093,0.8034814
0.0027303754266211604,0.01911262798634812,0.80347973
0.0027303754266211604,0.021160409556313993,0.80347955
0.0034129692832764505,0.023208191126279865,0.80347943
0.004095563139931741,0.024573378839590442,0.803479
0.004095563139931741,0.025255972696245733,0.80347896
0.004095563139931741,0.027986348122866895,0.8034785
0.004095563139931741,0.029351535836177476,0.80347794
0.004095563139931741,0.030716723549488054,0.8034778
0.004095563139931741,0.031399317406143344,0.80347764
0.004095563139931741,0.032764505119453925,0.8034774
0.004095563139931741,0.0348122866894198,0.80347735
0.00477815699658703,0.03549488054607509,0.8034773
0.00477815699658703,0.03686006825938567,0.8034771
0.00477815699658703,0.03822525597269624,0.803477
0.00477815699658703,0.03890784982935153,0.80347663
0.00477815699658703,0.040955631399317405,0.8034766
0.005460750853242321,0.040955631399317405,0.8034764
0.005460750853242321,0.042320819112627986,0.80347604
0.005460750853242321,0.04368600682593857,0.80347586
0.005460750853242321,0.051194539249146756,0.80347204
0.0061433447098976105,0.051194539249146756,0.803472
0.0061433447098976105,0.05460750853242321,0.80347043
0.006825938566552901,0.05460750853242321,0.80346996
0.006825938566552901,0.05597269624573379,0.80346787
0.006825938566552901,0.05802047781569966,0.8034667
0.007508532423208191,0.05870307167235495,0.80346656
0.007508532423208191,0.059385665529010236,0.8034659
0.008191126279863481,0.059385665529010236,0.80346435
0.008191126279863481,0.06484641638225255,0.80346066
0.008873720136518772,0.06484641638225255,0.8034606
0.008873720136518772,0.06689419795221843,0.8034585
0.00955631399317406,0.06757679180887372,0.80345744
0.00955631399317406,0.07372013651877134,0.8034522
0.00955631399317406,0.07508532423208192,0.803451
0.00955631399317406,0.08259385665529011,0.80344176
0.010238907849829351,0.08259385665529011,0.80344087
0.010238907849829351,0.08327645051194539,0.8034407
0.010921501706484642,0.08327645051194539,0.8034405
0.010921501706484642,0.09556313993174062,0.8034227
0.012286689419795221,0.09556313993174062,0.8034202
0.012286689419795221,0.10307167235494881,0.8034088
0.012969283276450512,0.10307167235494881,0.80340844
0.012969283276450512,0.10511945392491467,0.803406
0.012969283276450512,0.10648464163822526,0.80340546
0.012969283276450512,0.10716723549488055,0.8034054
0.013651877133105802,0.10716723549488055,0.8034052
0.013651877133105802,0.11877133105802047,0.8033895
0.013651877133105802,0.12013651877133105,0.8033893
0.013651877133105802,0.12150170648464163,0.8033874
0.014334470989761093,0.12150170648464163,0.8033869
0.014334470989761093,0.12491467576791809,0.80338424
0.015017064846416382,0.12491467576791809,0.803384
0.015017064846416382,0.12627986348122866,0.8033833
0.015699658703071672,0.12627986348122866,0.8033832
0.015699658703071672,0.12832764505119454,0.8033825
0.016382252559726963,0.12832764505119454,0.80338126
0.016382252559726963,0.13037542662116042,0.8033793
0.017064846416382253,0.13037542662116042,0.8033785
0.017064846416382253,0.13583617747440274,0.8033723
0.017747440273037544,0.13583617747440274,0.803371
0.017747440273037544,0.1372013651877133,0.8033702
0.018430034129692834,0.1372013651877133,0.8033697
0.018430034129692834,0.14266211604095563,0.80336314
0.01911262798634812,0.14266211604095563,0.8033625
0.01911262798634812,0.14675767918088736,0.80335677
0.01911262798634812,0.14812286689419796,0.8033557
0.01911262798634812,0.14880546075085324,0.803355
0.01911262798634812,0.15017064846416384,0.80335486
0.019795221843003412,0.15017064846416384,0.8033546
0.019795221843003412,0.1583617747440273,0.8033456
0.021843003412969283,0.1583617747440273,0.8033436
0.021843003412969283,0.16109215017064846,0.80334145
