fpr,tpr,_exp_2
0.0,0.0,1.8103331
0.0,0.0006825938566552901,0.81033313
0.0,0.00477815699658703,0.8102893
0.0006825938566552901,0.00477815699658703,0.8102859
0.0006825938566552901,0.008191126279863481,0.8102638
0.0013651877133105802,0.008191126279863481,0.8102625
0.0027303754266211604,0.008191126279863481,0.8102552
0.0027303754266211604,0.008873720136518772,0.8102542
0.0034129692832764505,0.008873720136518772,0.81024843
0.0034129692832764505,0.00955631399317406,0.81024027
0.004095563139931741,0.00955631399317406,0.8102347
0.004095563139931741,0.010238907849829351,0.8102237
0.00477815699658703,0.010238907849829351,0.8102184
0.00477815699658703,0.010921501706484642,0.81020796
0.006825938566552901,0.010921501706484642,0.8101181
0.006825938566552901,0.013651877133105802,0.8098766
0.007508532423208191,0.013651877133105802,0.8098082
0.007508532423208191,0.015017064846416382,0.8097464
0.008191126279863481,0.015017064846416382,0.80969465
0.008191126279863481,0.016382252559726963,0.8096083
0.008873720136518772,0.016382252559726963,0.80960006
0.008873720136518772,0.01911262798634812,0.8093569
0.00955631399317406,0.01911262798634812,0.8092655
0.00955631399317406,0.021160409556313993,0.809033
0.010238907849829351,0.021160409556313993,0.8089702
0.010238907849829351,0.027986348122866895,0.8088151
0.010921501706484642,0.027986348122866895,0.80881286
0.010921501706484642,0.029351535836177476,0.8088074
0.011604095563139932,0.029351535836177476,0.8088072
0.011604095563139932,0.0348122866894198,0.8088006
0.011604095563139932,0.03617747440273038,0.80879945
0.011604095563139932,0.03890784982935153,0.8087957
0.012286689419795221,0.03890784982935153,0.808793
0.012286689419795221,0.041638225255972695,0.8087882
0.013651877133105802,0.041638225255972695,0.80878735
0.013651877133105802,0.043003412969283276,0.80878425
0.014334470989761093,0.043003412969283276,0.80878377
0.014334470989761093,0.04573378839590444,0.80877393
0.015017064846416382,0.04573378839590444,0.8087727
0.015017064846416382,0.048464163822525594,0.8087643
0.015017064846416382,0.049829351535836175,0.8087641
0.015017064846416382,0.05187713310580205,0.8087605
0.015699658703071672,0.05187713310580205,0.8087593
0.015699658703071672,0.05324232081911263,0.8087501
0.017064846416382253,0.05324232081911263,0.80874336
0.017064846416382253,0.05802047781569966,0.80870336
0.017747440273037544,0.05802047781569966,0.8087001
0.017747440273037544,0.06689419795221843,0.8086634
0.018430034129692834,0.06689419795221843,0.8086611
0.018430034129692834,0.09078498293515358,0.8085118
0.01911262798634812,0.09078498293515358,0.8085111
0.01911262798634812,0.09488054607508532,0.8084855
0.019795221843003412,0.09488054607508532,0.80848455
0.019795221843003412,0.09692832764505119,0.8084734
0.020477815699658702,0.09692832764505119,0.8084637
0.020477815699658702,0.10102389078498293,0.8084482
0.021160409556313993,0.10102389078498293,0.80844563
0.021160409556313993,0.10238907849829351,0.80843925
0.022525597269624574,0.10238907849829351,0.8084294
0.022525597269624574,0.11126279863481228,0.8083602
0.023208191126279865,0.11126279863481228,0.8083587
0.023208191126279865,0.12150170648464163,0.8082786
0.023890784982935155,0.12150170648464163,0.80827814
0.023890784982935155,0.1378839590443686,0.80813503
0.024573378839590442,0.1378839590443686,0.80813295
0.024573378839590442,0.14266211604095563,0.80810094
0.025255972696245733,0.14266211604095563,0.8080943
0.025255972696245733,0.1440273037542662,0.8080887
0.025938566552901023,0.1440273037542662,0.8080862
0.025938566552901023,0.1453924914675768,0.8080793
0.025938566552901023,0.14675767918088736,0.8080757
0.025938566552901023,0.14812286689419796,0.80806184
0.026621160409556314,0.14812286689419796,0.8080497
0.026621160409556314,0.14948805460750852,0.80804545
0.027303754266211604,0.14948805460750852,0.80804527
0.027303754266211604,0.15494880546075085,0.8080212
0.027986348122866895,0.15494880546075085,0.8080136
0.027986348122866895,0.15563139931740613,0.8080107
0.028668941979522185,0.15563139931740613,0.80800897
0.028668941979522185,0.16109215017064846,0.8079841
0.029351535836177476,0.16109215017064846,0.80798006
0.029351535836177476,0.1658703071672355,0.80795586
0.030034129692832763,0.1658703071672355,0.8079557
0.030034129692832763,0.16860068259385666,0.8079405
0.030716723549488054,0.16860068259385666,0.807936
0.030716723549488054,0.19044368600682593,0.80779505
0.031399317406143344,0.19044368600682593,0.8077719
0.031399317406143344,0.19180887372013652,0.80774456
0.032081911262798635,0.19180887372013652,0.8077254
0.032081911262798635,0.19726962457337885,0.80765486
0.032764505119453925,0.19726962457337885,0.8076301
0.032764505119453925,0.2006825938566553,0.8075499
0.033447098976109216,0.2006825938566553,0.80750823
0.033447098976109216,0.20204778156996586,0.80747515
0.03549488054607509,0.20204778156996586,0.8073989
0.03549488054607509,0.20819112627986347,0.8071042
0.03617747440273038,0.20819112627986347,0.8069973
0.03617747440273038,0.21092150170648463,0.806955
0.03686006825938567,0.21092150170648463,0.8069485
0.03686006825938567,0.21228668941979523,0.8069192
0.03754266211604096,0.21228668941979523,0.8069182
0.03754266211604096,0.21774744027303755,0.8066281
0.03822525597269624,0.21774744027303755,0.8066264
0.03822525597269624,0.22662116040955632,0.80637014
0.03890784982935153,0.22662116040955632,0.8063671
0.03890784982935153,0.2354948805460751,0.8060985
0.039590443686006824,0.2354948805460751,0.8060881
0.039590443686006824,0.24095563139931742,0.80593127
0.040273037542662114,0.24095563139931742,0.8058954
0.040273037542662114,0.24573378839590443,0.8057037
0.040955631399317405,0.24573378839590443,0.80570304
0.040955631399317405,0.2552901023890785,0.8054225
0.041638225255972695,0.2552901023890785,0.8053759
0.041638225255972695,0.25597269624573377,0.8053609
0.042320819112627986,0.25597269624573377,0.80535376
0.042320819112627986,0.2573378839590444,0.80530256
0.043003412969283276,0.2573378839590444,0.8052865
0.043003412969283276,0.26621160409556316,0.80490404
0.04368600682593857,0.26621160409556316,0.8048993
0.04368600682593857,0.26825938566552904,0.8047924
0.04436860068259386,0.26825938566552904,0.80478823
0.04436860068259386,0.2696245733788396,0.8047191
0.04505119453924915,0.2696245733788396,0.8046986
0.04505119453924915,0.2744027303754266,0.8045855
0.04573378839590444,0.2744027303754266,0.80457157
0.04573378839590444,0.27508532423208193,0.80455875
0.04641638225255973,0.27508532423208193,0.80452555
0.04641638225255973,0.2839590443686007,0.80426985
0.04709897610921502,0.2839590443686007,0.8042677
0.04709897610921502,0.2907849829351536,0.8039629
