fpr,tpr,_exp_2
0.0,0.0,1.8415217
0.0,0.0006825938566552901,0.8415217
0.0,0.0020477815699658703,0.8415148
0.0006825938566552901,0.0020477815699658703,0.84145653
0.0006825938566552901,0.0034129692832764505,0.84143317
0.0020477815699658703,0.0034129692832764505,0.8413799
0.0020477815699658703,0.004095563139931741,0.84137505
0.0027303754266211604,0.004095563139931741,0.8413677
0.0027303754266211604,0.010921501706484642,0.84086853
0.004095563139931741,0.010921501706484642,0.84078795
0.004095563139931741,0.011604095563139932,0.8407763
0.0061433447098976105,0.011604095563139932,0.8406145
0.0061433447098976105,0.012969283276450512,0.8404083
0.006825938566552901,0.012969283276450512,0.8403706
0.006825938566552901,0.014334470989761093,0.84016204
0.007508532423208191,0.014334470989761093,0.84014666
0.007508532423208191,0.017747440273037544,0.8398702
0.008873720136518772,0.017747440273037544,0.839749
0.008873720136518772,0.025255972696245733,0.8390442
0.00955631399317406,0.025255972696245733,0.83901906
0.00955631399317406,0.027303754266211604,0.83890927
0.010238907849829351,0.027303754266211604,0.8389004
0.010238907849829351,0.030716723549488054,0.83857805
0.010921501706484642,0.030716723549488054,0.8385638
0.010921501706484642,0.03822525597269624,0.83775496
0.011604095563139932,0.03822525597269624,0.8377424
0.011604095563139932,0.039590443686006824,0.8376716
0.012969283276450512,0.039590443686006824,0.8375298
0.012969283276450512,0.04505119453924915,0.83742404
0.013651877133105802,0.04505119453924915,0.8374037
0.013651877133105802,0.04709897610921502,0.8372973
0.014334470989761093,0.04709897610921502,0.83728635
0.014334470989761093,0.04778156996587031,0.8372342
0.015017064846416382,0.04778156996587031,0.837193
0.015017064846416382,0.049829351535836175,0.8370672
0.016382252559726963,0.049829351535836175,0.83705276
0.016382252559726963,0.05187713310580205,0.83699024
0.017747440273037544,0.05187713310580205,0.8369336
0.017747440273037544,0.05324232081911263,0.8368512
0.018430034129692834,0.05324232081911263,0.8368351
0.018430034129692834,0.05460750853242321,0.836793
0.01911262798634812,0.05460750853242321,0.83678675
0.01911262798634812,0.05597269624573379,0.8367273
